id,first_name,last_name,race,county,num_children,income,age_group,ssn
755,Kimberlyn,Scott,race2,,2,436461.0,group1,439-67-0544
763,Jacintha,Owen,,county4,3,101652.75,group1,471-82-8886
770,Roth,Waters,race1,,2,162551.25,group1,200-23-2039
778,Broderick,Brooks,race1,county3,0,82506.0,group1,155-13-1393
794,Ronica,Pollard,race3,county1,0,178158.0,group1,417-75-9385
796,Katerine,Brooks,race3,county1,1,160699.5,group1,409-53-0556
800,Osbourne,Le,race3,county1,3,151582.5,group1,273-84-5926
802,Padriac,Elliott,race3,,3,132421.5,group1,375-62-2890
803,Chloris,Scott,race1,county4,0,112222.5,group1,780-63-0963
805,Veronique,Elliott,race3,county1,1,18299.25,group1,299-03-7954
819,Rosie,Scott,race1,county2,4,187992.0,group1,744-74-9753
827,Daniele,Elliott,race1,county2,0,44715.0,group1,596-59-6606
832,Addy,Watson,race1,county3,2,341850.0,group1,693-36-7291
834,Vivienne,Watson,race1,county2,0,207488.25,group1,121-63-7422
835,Eugenie,Waters,race2,county1,1,431515.5,group1,332-92-7247
839,Denni,Brooks,race3,county1,3,107895.0,group1,248-19-6944
841,Bran,Quinn,race3,county1,4,53745.0,group1,548-11-9782
842,Lars,Kirk,race1,,1,281839.5,group1,555-28-6637
843,Orly,Hale,race3,county4,2,44034.75,group1,183-60-4667
846,Marchall,Hale,race3,county1,2,339429.0,group1,434-34-7656
850,Hedvige,Brooks,race1,county4,3,29778.0,group1,466-88-5021
854,Katie,Cervantes,race1,,3,326901.0,group1,397-34-4447
856,Sisile,Cervantes,race2,county3,3,284731.5,group1,879-69-3677
857,Claudio,Brooks,race3,county4,4,353070.0,group1,761-42-6449
858,Evey,Scott,race1,county4,2,22146.75,group1,853-34-7417
861,Julie,Scott,race1,county2,4,124269.0,group1,542-81-6311
867,Jacquelyn,Cervantes,race3,county1,3,446151.0,group1,867-17-6338
869,Kori,Owen,race1,county4,0,31295.25,group1,890-55-4298
870,Lock,Brooks,race3,,5,155735.25,group1,438-82-8691
871,Lars,Pollard,race1,county3,3,386188.5,group1,410-53-3063
878,Anson,Hoffman,race2,county1,4,180879.0,group1,138-82-4712
882,Cyrillus,Cannon,race2,county3,3,41874.75,group1,605-24-8806
885,Dode,Scott,race1,county1,0,263383.5,group1,202-71-9682
890,Anatole,Waters,race2,county2,2,59325.75,group1,492-66-3567
891,Riccardo,Watson,race3,,4,42711.0,group1,463-70-5141
894,Hermia,Watson,race3,county1,2,77586.0,group1,738-57-0340
897,Hillary,Hoffman,race3,county2,3,77194.5,group1,868-26-6977
898,Hedwiga,Elliott,race3,county1,2,396195.0,group1,348-12-9348
899,Irv,Casey,race1,county2,4,43105.5,group1,363-68-1270
901,Gwenore,Owen,race1,county1,0,63181.5,group1,745-61-6692
902,Ulises,Brooks,race1,county4,3,48249.0,group1,282-43-0576
906,Kale,Hoffman,race1,,0,43097.25,group1,127-80-4253
910,Evangelia,Waters,race1,county3,2,91116.0,group1,516-31-1169
914,Merridie,Ward,race3,county2,2,95971.5,group1,534-77-6263
915,Cloris,Casey,race2,county1,3,18030.75,group1,153-87-0427
917,Chelsie,Lawson,race3,county1,2,426531.0,group1,603-60-9795
921,Merrel,Hawkins,race2,,5,97917.75,group1,892-51-7298
936,Elle,Hoffman,race1,county2,5,154723.5,group1,172-97-9597
938,Ursula,Watson,race2,county1,2,115425.75,group1,145-53-3385
942,Blakelee,Casey,race2,county1,5,357972.0,group1,294-11-4067
943,Grover,Owen,race3,county3,5,107699.25,group1,335-40-3019
945,Ollie,Cervantes,race2,county4,4,20639.25,group1,703-66-4805
946,Heloise,Wilkerson,race2,county3,2,62649.0,group1,365-86-5423
952,Allen,Hale,,county2,2,169968.0,group1,560-21-6867
957,Mollie,Hale,race2,county2,4,198561.75,group1,778-85-3554
960,Lucia,Scott,race3,county1,4,146313.75,group1,712-60-5453
970,Breena,Waters,race3,,5,139351.5,group1,419-49-3438
975,Cynthy,Pollard,,county2,0,32477.25,group1,323-81-7800
976,Claire,Cannon,race3,county1,0,120312.0,group1,830-16-6221
980,Gilbert,Hale,race2,county4,0,24912.0,group1,751-12-1981
981,Linnell,Hoffman,race2,county2,3,162015.0,group1,701-41-0099
982,Berton,Le,race1,county3,2,225703.5,group1,523-02-3234
984,Carmella,Kirk,race3,county1,4,51186.75,group1,382-60-5438
985,Ibbie,Hawkins,race3,county1,3,251019.0,group1,551-14-1789
986,Sully,Pollard,race2,,4,436611.0,group1,230-18-8022
992,Rachele,Quinn,race3,county1,1,359388.0,group1,844-89-8291
995,Virginia,Le,race1,,0,132030.0,group1,195-63-6857
998,Kaiser,Cannon,race2,county1,2,195036.75,group1,312-94-4448
